taxa.level	taxa.name	age	richness	e.div.0	e.div.5	e.div.9
Family	Arrhenophanidae	192.4043	26	0.016933595	0.013527191	0.006511097
Family	Autostichidae	26.13282	585	0.243816467	0.217357813	0.156289839
Family	Batrachedridae	55.45293	99	0.082865231	0.070546732	0.042911098
Family	Bedelliidae	46.10993	16	0.06012997	0.046412262	0.019871874
Family	Blastobasidae	126.4347	377	0.046919439	0.041458136	0.02889438
Family	Bombycidae	62.88696	185	0.083011738	0.072075347	0.047152431
Family	Brachodidae	67.27715	137	0.073130044	0.062935283	0.039850403
Family	Brahmaeidae	21.04963	44	0.179774639	0.147913066	0.07922737
Family	Bucculatricidae	53.89531	297	0.105644297	0.092845673	0.063474911
Family	Callidulidae	50.61717	49	0.076887355	0.063592568	0.034728491
Family	Carposinidae	57.15866	283	0.098768006	0.086702996	0.059031627
Family	Carthaeidae	39.20529	1	0	0	0
Family	Castniidae	122.322	113	0.038647078	0.033052527	0.0204496
Family	Choreutidae	93.9652	406	0.063921038	0.056570582	0.039649715
Family	Cimeliidae	74.54218	6	0.024036854	0.016806095	0.005439405
Family	Coleophoridae	38.74803	1386	0.186697935	0.16882797	0.127440404
Family	Copromorphidae	57.15866	43	0.065802804	0.054078288	0.028843549
Family	Cosmopterigidae	38.00475	1792	0.197109245	0.178885489	0.136654293
Family	Cossidae	78.60141	971	0.087508945	0.078703532	0.058331873
Family	Crambidae	90.05828	9655	0.10188104	0.094185538	0.076323663
Family	Crinopterygidae	63.17025	1	0	0	0
Family	Cyclotornidae	78.60141	5	0.020475942	0.013977005	0.00428074
Family	Dalceridae	85.0524	80	0.051521493	0.043517902	0.025702406
Family	Deoclonidae	26.13282	4	0.05304802	0.035062834	0.010039646
Family	Deuterogoniidae	90.80912	4	0.015266026	0.010090294	0.002889184
Family	Douglasiidae	109.1951	29	0.030837426	0.024800107	0.012225833
Family	Drepanidae	97.54011	660	0.066559694	0.059468937	0.043092006
Family	Dudgeoneidae	51.12299	57	0.079084797	0.065866567	0.036912349
Family	Elachistidae	38.00475	3197	0.21234104	0.194110834	0.151828238
Family	Endromidae	24.23592	56	0.166090319	0.138220628	0.077232561
Family	Epicopeiidae	52.40588	20	0.057164049	0.044868539	0.020316627
Family	Epipyropidae	51.12299	32	0.067792121	0.054835611	0.027599852
Family	Eriocottidae	138.0067	80	0.031752275	0.026819727	0.015840182
Family	Eriocraniidae	233.5731	28	0.014266217	0.011448873	0.005601385
Family	Eupterotidae	37.94661	339	0.153531504	0.135342747	0.093542411
Family	Gelechiidae	76.76825	4700	0.110140817	0.101114502	0.080171761
Family	Geometridae	49.01408	23002	0.204907171	0.19076626	0.157937118
Family	Glyphidoceridae	153.2237	49	0.025399597	0.021007689	0.011472494
Family	Glyphipterigidae	62.55272	535	0.100431552	0.089380398	0.063887936
Family	Gracillariidae	102.07	1864	0.073777604	0.066991958	0.051265912
Family	Hedylidae	58.80854	36	0.060935349	0.049614745	0.025575833
Family	Heliozelidae	46.43658	123	0.103629172	0.088876795	0.055564317
Family	Hepialidae	57.63035	604	0.111114616	0.099115853	0.071416881
Family	Hesperiidae	58.80854	4113	0.141508495	0.129726123	0.102391739
Family	Heterobathmiidae	247.3001	3	0.004442426	0.002802858	0.000737248
Family	Heterogynidae	84.29183	10	0.027316824	0.020224357	0.007614663
Family	Himantopteridae	60.05001	40	0.061430122	0.050298491	0.026465195
Family	Hyblaeidae	58.87687	18	0.049091804	0.038237287	0.016869983
Family	Immidae	109.1951	245	0.050380083	0.0440696	0.029623574
Family	Incurvariidae	83.08906	50	0.047082287	0.038978398	0.021362046
Family	Lacturidae	84.29183	120	0.056796628	0.048671898	0.030337784
Family	Lasiocampidae	49.01408	1952	0.154580271	0.140448923	0.107696089
Family	Lecithoceridae	49.11383	1200	0.144360088	0.130263973	0.097629604
Family	Lemoniidae	21.04963	21	0.144635437	0.113916267	0.052191525
Family	Limacodidae	53.34223	1672	0.139135087	0.126151954	0.096069456
Family	Lycaenidae	61.97638	5201	0.138062375	0.126881423	0.100937648
Family	Lymantriidae	17.52423	2500	0.446470174	0.406939349	0.315280868
Family	Lyonetiidae	53.89531	204	0.098675005	0.085904744	0.05675275
Family	Megalopygidae	56.84953	232	0.095809717	0.083692711	0.055976045
Family	Micropterigidae	241.7142	154	0.020838464	0.01799761	0.011547377
Family	Mimallonidae	51.10605	194	0.103076997	0.089614681	0.058909285
Family	Mirinidae	24.23592	3	0.045329919	0.028599995	0.007522783
Family	Mnesarchaeidae	124.5007	7	0.015629713	0.011134832	0.003775108
Family	Momphidae	70.0737	115	0.067713452	0.057945321	0.035929264
Family	Neopseustidae	113.3048	14	0.023291664	0.017783033	0.007351049
Family	Nepticulidae	157.1189	806	0.042592481	0.038188763	0.028008107
Family	Noctuidae	31.30283	30579	0.329940417	0.307798186	0.25639145
Family	Notodontidae	50.87755	3800	0.16201166	0.148393	0.116800767
Family	Nymphalidae	40.2881	6131	0.216468713	0.199267999	0.159352139
Family	Oecophoridae	57.69748	3304	0.140437488	0.128429258	0.100576738
Family	Opostegidae	157.1189	192	0.03346189	0.029083344	0.019098401
Family	Palaephatidae	99.62003	57	0.040584722	0.033801393	0.018942673
Family	Papilionidae	104.6641	566	0.060561301	0.053955579	0.03871227
Family	Peleopodidae	49.11383	28	0.067846562	0.054447976	0.026638786
Family	Pieridae	77.84074	1164	0.090693095	0.081799443	0.061211324
Family	Plutellidae	46.10993	150	0.108667163	0.093778773	0.059993999
Family	Prodoxidae	110.7635	98	0.041394209	0.035227965	0.021399141
Family	Prototheoridae	57.63035	12	0.043118021	0.032479452	0.012874073
Family	Psychidae	176.0034	1324	0.040842465	0.036908495	0.027798339
Family	Pterolonchidae	81.9588	8	0.025371791	0.018351628	0.006474329
Family	Pterophoridae	70.0737	1318	0.102518787	0.092637922	0.069756427
Family	Pyralidae	58.87687	5921	0.14753265	0.135762691	0.108449963
Family	Riodinidae	40.2881	1532	0.18204704	0.164858474	0.125039447
Family	Roeslerstammiidae	140.2142	53	0.028315905	0.023505728	0.013012586
Family	Saturniidae	41.53192	2349	0.186886255	0.170206998	0.131536996
Family	Sematuridae	51.10605	40	0.072180876	0.059101122	0.031096812
Family	Sesiidae	67.27715	1397	0.107645499	0.097353273	0.073515584
Family	Somabrachyidae	60.05001	8	0.034628496	0.02504708	0.008836439
Family	Sphingidae	53.94644	1461	0.135076131	0.122240012	0.092507172
Family	Thyrididae	114.4273	940	0.05982733	0.053779089	0.039787915
Family	Tineidae	83.32205	2093	0.09176867	0.08345551	0.064185404
Family	Tineodidae	102.07	19	0.028847252	0.022558882	0.010087385
Family	Tischeriidae	99.62003	110	0.047184089	0.040317023	0.024859844
Family	Tortricidae	128.0554	10387	0.072221166	0.066809048	0.054246766
Family	Uraniidae	52.40588	686	0.124621085	0.111422365	0.080932269
Family	Urodidae	73.87021	66	0.056716432	0.047536692	0.02727626
Family	Xyloryctidae	57.69748	524	0.108522793	0.096542363	0.068910052
Family	Yponomeutidae	54.46971	363	0.108214324	0.09553946	0.066391188
Family	Ypsolophidae	62.55272	163	0.081431314	0.070448084	0.045480187
Family	Zygaenidae	53.34223	1036	0.130161833	0.117185577	0.087157719
Family	Acanthopidae	98.048	80	0.044692667	0.037749898	0.022295725
Family	Amorphoscelidae	74.90202	48	0.051683533	0.042704764	0.023236572
Family	Chaeteessidae	95.56655	6	0.018748814	0.013108802	0.004242751
Family	Empusidae	46.50981	16	0.059612988	0.046013221	0.019701021
Family	Eremiaphilidae	38.32422	68	0.110100289	0.092394818	0.053261888
Family	Hymenopodidae	68.82516	218	0.078234399	0.068229766	0.045366621
Family	Iridopterygidae	10.70343	116	0.444118399	0.38016101	0.235973762
Family	Liturgusidae	139.5202	73	0.030751529	0.025880969	0.015081215
Family	Mantidae	47.85628	1114	0.146599619	0.132134435	0.098653173
Family	Mantoididae	98.048	10	0.023484264	0.017386873	0.006546323
Family	Metallyticidae	46.50981	5	0.034604268	0.023621087	0.007234436
Family	Paraoxypilidae	10.70343	30	0.317767051	0.256071187	0.12715331
Family	Sibyllidae	47.85628	16	0.057935734	0.044718607	0.019146719
Family	Tarachodidae	55.93032	109	0.083878438	0.071648673	0.044128114
Family	Thespidae	59.30639	202	0.089505831	0.077901535	0.05141559
Family	Toxoderidae	38.32422	52	0.103100434	0.085511061	0.047183968
Family	Apteropanorpidae	97.89851	1	0	0	0
Family	Bittacidae	159.9867	214	0.033540138	0.029236748	0.01940528
Family	Boreidae	206.362	38	0.017627209	0.014394193	0.007499261
Family	Choristidae	97.89851	12	0.025382477	0.019119823	0.007578638
Family	Meropeidae	201.6495	2	0.003437386	0.002010742	0.000472653
Family	Nannochoristidae	225.8585	9	0.009728324	0.007125868	0.002602455
Family	Panorpidae	118.2338	480	0.052216761	0.04637185	0.032899031
Family	Panorpodidae	118.2338	19	0.02490353	0.019474846	0.008708334
Family	Corydalidae	192.8427	200	0.027474814	0.023906312	0.015762843
Family	Sialidae	192.8427	70	0.022030884	0.018510074	0.010717869
Family	Ascalaphidae	130.5793	430	0.046437569	0.041147111	0.028962587
Family	Berothidae	183.5994	115	0.025843941	0.022115775	0.013712989
Family	Chrysopidae	127.6574	1200	0.055539881	0.050116661	0.037561189
Family	Coniopterygidae	235.381	450	0.025954718	0.023019361	0.016256474
Family	Hemerobiidae	127.6574	550	0.049428535	0.044013019	0.031518458
Family	Ithonidae	84.69994	53	0.04687479	0.038911915	0.021541329
Family	Mantispidae	183.5994	400	0.032633356	0.028871632	0.020213193
Family	Myrmeleontidae	130.5793	2100	0.058582736	0.053278135	0.040981871
Family	Nemopteridae	146.1194	100	0.031516487	0.02684088	0.016348019
Family	Nevrorthidae	156.9531	12	0.01583216	0.011925869	0.004727128
Family	Nymphidae	160.6867	35	0.022125964	0.017987623	0.009220455
Family	Osmylidae	207.116	160	0.024504016	0.021187437	0.01365087
Family	Polystoechotidae	84.69994	4	0.016367123	0.01081808	0.003097573
Family	Psychopsidae	202.8174	26	0.016064186	0.012832675	0.006176802
Family	Sisyridae	156.9531	50	0.02492479	0.020634689	0.011308807
Family	Aeshnidae	155.4626	428	0.038974796	0.034531197	0.024297472
Family	Amphyipterygidae	46.69864	10	0.049307327	0.036505305	0.013744595
Family	Austropetaliidae	155.4626	11	0.015424258	0.011525341	0.00445861
Family	Calopterygidae	90.40462	172	0.056938401	0.049335359	0.032032787
Family	Chlorocyphidae	52.10535	143	0.095246354	0.082077294	0.052226795
Family	Chlorogomphidae	96.30255	45	0.039528159	0.032558787	0.017511467
Family	Chorismagrionidae	58.54477	1	0	0	0
Family	Coenagrionidae	30.65556	1104	0.228561971	0.205980691	0.153715321
Family	Cordulegastridae	96.30255	51	0.040827846	0.033831882	0.018605525
Family	Corduliidae	65.24584	242	0.084127014	0.073566595	0.04939576
Family	Dicteriadidae	31.9046	2	0.021725619	0.012708672	0.002987349
Family	Diphlebiidae	52.10535	9	0.042168886	0.030888151	0.011280735
Family	Epiophlebiidae	163.5342	2	0.004238546	0.00247939	0.000582815
Family	Euphaeidae	88.61487	68	0.047616249	0.039958974	0.023034738
Family	Gomphidae	118.8444	945	0.057648361	0.051824868	0.038353331
Family	Hemiphlebiidae	160.8119	1	0	0	0
Family	Isostictidae	57.7858	45	0.065875397	0.054260635	0.029183622
Family	Lestidae	131.3937	150	0.038134517	0.032909741	0.021053666
Family	Libellulidae	46.11783	970	0.149124451	0.134116876	0.099396406
Family	Macromiidae	46.11783	123	0.10434542	0.089491079	0.055948357
Family	Megapodagrionidae	75.84259	285	0.074529221	0.065436117	0.044579104
Family	Neopetaliidae	172.699	1	0	0	0
Family	Perilestidae	58.54477	19	0.0502938	0.039330329	0.017586873
Family	Petaluridae	200.4178	11	0.011964483	0.008940121	0.003458511
Family	Platycnemididae	66.86532	222	0.080799395	0.070500292	0.046957565
Family	Platystictidae	90.40462	189	0.057980964	0.05037217	0.033025767
Family	Polythoridae	57.7858	58	0.070267142	0.058567853	0.032916521
Family	Protoneuridae	30.65556	240	0.178781237	0.156306058	0.104870627
Family	Pseudolestidae	46.69864	1	0	0	0
Family	Pseudostigmatidae	31.9046	19	0.092288854	0.072170944	0.032271817
Family	Synlestidae	89.12209	33	0.039232782	0.031790248	0.016102456
Family	Synthemistidae	93.72266	43	0.040131171	0.032980738	0.017590822
Family	Acrididae	43.17991	6016	0.201533025	0.185484335	0.148242265
Family	Anostostomatidae	88.91178	206	0.059923175	0.052181743	0.034506709
Family	Chorotypidae	63.327	160	0.080142338	0.069295201	0.044646259
Family	Cylindrachetidae	211.5551	16	0.013105752	0.010115881	0.004331216
Family	Episactidae	63.327	64	0.065673142	0.054972446	0.031390629
Family	Eumastacidae	94.63456	230	0.057463989	0.050185371	0.03353826
Family	Euschmidtiidae	128.4138	191	0.04090116	0.035544063	0.023328741
Family	Gryllacrididae	88.91178	675	0.073271648	0.0654924	0.047523206
Family	Gryllidae	195.1914	4664	0.043278693	0.039728676	0.03149202
Family	Gryllotalpidae	129.7351	100	0.035496717	0.030230626	0.018412618
Family	Lentulidae	56.83744	35	0.062552924	0.050853307	0.026067405
Family	Myrmecophilidae	129.7351	8	0.016028365	0.01159345	0.00409009
Family	Pamphagidae	76.36786	448	0.079939299	0.07089207	0.050048519
Family	Pneumoridae	71.80931	17	0.03945468	0.030598046	0.013306233
Family	Prophalangopsidae	77.82393	71	0.054773382	0.046046492	0.026719822
Family	Proscopiidae	137.6494	214	0.038982923	0.033981193	0.022554306
Family	Pyrgomorphidae	94.4352	455	0.064809493	0.057492817	0.040634207
Family	Rhaphidophoridae	118.8688	497	0.052230611	0.046416325	0.033010778
Family	Rhipipterygidae	186.0031	69	0.022763634	0.019114456	0.011043492
Family	Romaleidae	43.17991	465	0.142242941	0.126240153	0.089361516
Family	Stenopelmatidae	129.637	28	0.025704116	0.020627974	0.010092279
Family	Tanaoceridae	71.80931	3	0.015299023	0.009652609	0.002538968
Family	Tetrigidae	117.4836	1246	0.060669691	0.054776571	0.041131747
Family	Tettigoniidae	77.82393	6827	0.113443778	0.104539052	0.083873597
Family	Thericleidae	117.4836	220	0.045909621	0.040048275	0.026651694
Family	Tridactylidae	186.0031	132	0.026251186	0.022565226	0.014226509
Family	Trigonopterygidae	67.09281	16	0.041324677	0.031897101	0.013657063
Family	Xyronotidae	67.09281	4	0.020662339	0.013657063	0.003910468
Family	Agathemeridae	50.52712	8	0.041154959	0.029767725	0.01050185
Family	Aschiphasmatidae	58.64119	96	0.07783519	0.066191764	0.040097673
Family	Bacillidae	96.50495	54	0.041334502	0.034342135	0.019072075
Family	Diapheromeridae	162.057	1210	0.043801722	0.039529638	0.029638961
Family	Heteronemiidae	50.52712	79	0.086477279	0.07300791	0.043041276
Family	Heteropterygidae	80.08607	103	0.057871849	0.049337466	0.030166467
Family	Phasmatidae	130.7443	991	0.052764935	0.047471101	0.035222722
Family	Phylliidae	58.64119	51	0.067048872	0.055559864	0.030554623
Family	Pseudophasmatidae	79.27033	327	0.073040697	0.064335123	0.044335959
Family	Timematidae	221.5054	21	0.013744687	0.010825448	0.004959754
Family	Boopidae	245.8778	55	0.016298068	0.013552279	0.007549677
Family	Echinophthiriidae	196.5377	12	0.01264341	0.009523884	0.003775038
Family	Gyropidae	245.8778	93	0.018434358	0.015658785	0.009445292
Family	Haematomyzidae	274.3426	3	0.004004527	0.002526575	0.000664576
Family	Heptapsogasteridae	247.6727	130	0.019653092	0.01688539	0.010626479
Family	Hoplopleuridae	102.9519	157	0.0491127	0.042441644	0.027288498
Family	Laemobothriidae	214.9401	20	0.013937522	0.010939677	0.004953523
Family	Linognathidae	102.9519	68	0.040985234	0.034394308	0.019826932
Family	Menoponidae	214.9401	1039	0.032316045	0.029095682	0.021643489
Family	Pedicinidae	187.5004	14	0.014074942	0.010746127	0.004442173
Family	Pediculidae	81.73674	3	0.013440863	0.00848024	0.002230595
Family	Philopteridae	247.6727	2698	0.031898009	0.029100863	0.022614568
Family	Polyplacidae	157.4013	190	0.033335329	0.028964985	0.019000604
Family	Pthiridae	81.73674	2	0.00848024	0.004960622	0.001166063
Family	Ricinidae	283.4716	109	0.016549622	0.01413663	0.008706691
Family	Trichodectidae	307.286	362	0.019173162	0.016926432	0.011759784
Family	Austroperlidae	70.01434	15	0.038678508	0.029700223	0.012504135
Family	Capniidae	180.8568	287	0.031292615	0.027479273	0.018731805
Family	Chloroperlidae	79.91584	187	0.065457719	0.056850992	0.037233289
Family	Diamphipnoidae	62.08402	6	0.028860236	0.020178509	0.006530909
Family	Eustheniidae	62.08402	23	0.050504046	0.040024899	0.018735108
Family	Gripopterygidae	70.01434	270	0.079961076	0.070113803	0.047542071
Family	Leuctridae	200.9231	360	0.029295308	0.0258593	0.017958172
Family	Nemouridae	229.6632	674	0.028359921	0.025348273	0.018391757
Family	Notonemouridae	251.1745	118	0.018993507	0.016267481	0.01011887
Family	Peltoperlidae	103.9694	69	0.040724545	0.034196101	0.019757003
Family	Perlidae	127.6362	965	0.053841529	0.048418996	0.035874041
Family	Perlodidae	79.91584	310	0.071782669	0.063149505	0.043328156
Family	Pteronarcyidae	103.9694	12	0.023900365	0.018003395	0.007136113
Family	Scopuridae	189.3996	8	0.010979123	0.007941291	0.002801633
Family	Styloperlidae	142.0717	10	0.016207204	0.011999209	0.004517817
Family	Taeniopterygidae	180.8568	103	0.025626512	0.021847361	0.013358158
Family	Inocelliidae	124.8686	25	0.025778105	0.020541188	0.009800506
Family	Raphidiidae	124.8686	200	0.042431143	0.036920072	0.024343583
Family	Ceratophyllidae	45.54406	403	0.131717211	0.11655236	0.081644857
Family	Chimaeropsyllidae	50.1812	23	0.062483444	0.049518677	0.023179015
Family	Coptopsyllidae	87.4154	19	0.033683298	0.026340726	0.011778467
Family	Ctenophthalmidae	121.2878	664	0.053577377	0.047874888	0.034703905
Family	Hystrichopsyllidae	102.6041	35	0.034651131	0.028170139	0.014440013
Family	Ischnopsyllidae	74.32145	125	0.064965279	0.05574615	0.034919323
Family	Leptopsyllidae	45.54406	260	0.122094553	0.106959573	0.072284427
Family	Lycopsyllidae	60.1812	8	0.034553009	0.024992479	0.008817176
Family	Macropsyllidae	80.97929	2	0.008559561	0.005007022	0.00117697
Family	Pulicidae	50.1812	167	0.101990264	0.08829635	0.057150863
Family	Pygiopsyllidae	42.27329	48	0.091575579	0.075666529	0.04117177
Family	Rhopalopsyllidae	121.2878	126	0.03987443	0.034224711	0.021458792
Family	Stephanocircidae	80.97929	51	0.048553471	0.040233701	0.022126144
Family	Stivaliidae	42.27329	111	0.111406758	0.095222106	0.058781955
Family	Vermipsyllidae	109.4021	36	0.032755486	0.026670153	0.013748158
Family	Aeolothripidae	192.2173	201	0.027590154	0.024009912	0.015838962
Family	Heterothripidae	234.1021	76	0.018499336	0.015594299	0.009141593
Family	Phlaeothripidae	234.1021	3532	0.034897677	0.031938011	0.025072733
Family	Thripidae	192.2173	2066	0.039712188	0.036108646	0.027755729
Family	Anomalopsychidae	44.82563	27	0.073525723	0.058873848	0.028575925
Family	Apataniidae	62.63854	203	0.084823273	0.073835897	0.048755945
Family	Atriplectididae	133.1399	6	0.01345772	0.009409373	0.003045406
Family	Beraeidae	44.82563	57	0.09019508	0.075119877	0.042098006
Family	Brachycentridae	177.4017	111	0.026547266	0.022690604	0.014007231
Family	Calamoceratidae	89.13065	182	0.058386276	0.050670998	0.033093984
Family	Calocidae	63.33664	23	0.049505219	0.03923332	0.01836458
Family	Chathamiidae	174.0863	5	0.009245058	0.006310734	0.00193279
Family	Conoesucidae	103.7831	43	0.036240969	0.029783678	0.015885617
Family	Dipseudopsidae	115.5664	114	0.040982487	0.035060233	0.021715648
Family	Ecnomidae	104.9697	469	0.058594078	0.052011061	0.036839446
Family	Glossosomatidae	231.6255	682	0.028170602	0.025184393	0.018286219
Family	Goeridae	39.62969	184	0.131591636	0.114237801	0.074694127
